23	353	8000	0	6	7	1	1
21	646	8000	0	4	4	0	0
26	938	8000	0	134	5	0	1
22	43	15000	0	137	7	0	0
21	998	8000	0	8	5	0	0
21	6	8000	0	4	2	0	0
22	707	10000	0	165	4	0	0
22	984	10000	0	6	4	0	0
21	622	10000	0	5	5	0	0
26	399	8000	0	5	5	0	1
22	663	8000	0	2	4	0	0
24	55	8000	0	3	4	0	1
21	646	8000	0	4	4	0	0
25	935	8000	0	2	2	0	0
19	78	8000	0	4	1	0	0
26	68	8000	0	3	3	0	0
23	34	10000	0	107	5	0	0
22	660	8000	0	2	4	0	0
22	421	8000	0	3	6	0	0
21	225	8000	0	130	5	0	0
24	950	10000	0	0	2	0	0
26	173	8000	0	3	4	0	1
23	253	10000	0	6	2	0	0
21	286	10000	0	5	4	0	0
23	300	10000	0	6	2	0	0
21	554	8000	0	0	6	0	0
23	373	10000	0	0	6	0	0
23	431	8000	0	6	4	0	1
24	306	10000	0	110	5	0	0
24	665	8000	0	2	5	0	0
21	304	8000	0	2	2	0	1
26	183	8000	0	176	3	0	1
22	644	8000	0	1	5	0	0
19	394	8000	0	0	2	0	0
28	122	12000	0	9	4	0	0
19	3	8000	0	5	5	0	0
21	648	8000	0	2	4	0	0
23	944	10000	0	5	5	0	0
22	474	8000	0	108	4	0	0
24	787	8000	0	4	3	0	0
23	760	8000	0	1	3	0	0
21	943	8000	0	4	4	0	0
21	192	8000	0	2	3	0	0
23	716	15000	1	6	5	0	0
23	716	15000	1	6	5	0	0
23	716	15000	1	6	5	0	0
23	716	15000	1	6	5	0	0
21	796	8000	0	1	4	0	0
22	194	8000	0	34	2	0	0
21	796	8000	0	1	4	0	0
21	166	90000	0	93	6	0	0
21	33	8000	0	3	6	0	1
22	388	15000	0	9	2	0	0
22	248	8000	0	1	5	0	0
25	338	8000	0	3	3	0	1
23	133	8000	0	3	2	0	0
20	523	8000	0	2	2	0	1
19	227	8000	0	1	2	0	1
27	763	8000	0	4	3	0	1
21	136	8000	0	4	2	0	0
22	226	8000	0	3	5	0	0
22	226	8000	0	3	5	0	0
22	218	8000	0	108	2	0	0
23	983	8000	0	3	6	0	0
22	44	8000	0	4	5	0	0
21	567	40000	0	34	5	0	0
26	314	8000	0	90	5	0	0
23	41	8000	0	1	4	0	1
22	914	8000	0	3	4	0	0
26	185	8000	0	3	5	0	0
23	651	10000	0	99	5	0	0
23	244	8000	0	4	5	0	0
24	211	8000	0	2	4	0	0
22	779	17000	1	8	5	0	0
23	955	8000	0	3	7	0	0
21	961	8000	0	4	4	0	0
20	502	8000	0	0	3	0	0
23	574	8000	0	4	5	0	0
24	223	8000	0	131	6	0	0
20	143	8000	0	2	3	0	1
23	43	8000	0	3	4	0	1
21	354	8000	0	2	3	0	1
20	509	8000	0	3	2	0	1
21	217	10000	0	4	6	0	0
21	217	10000	0	4	6	0	0
21	217	10000	0	4	6	0	0
21	892	8000	1	5	4	0	0
21	891	8000	1	5	4	0	0
21	415	10000	0	8	4	0	0
27	733	15000	0	12	3	0	0
23	935	40000	1	4	2	0	0
21	414	15000	1	8	4	0	0
21	881	10000	0	6	4	0	0
24	971	12000	0	7	7	0	0
21	162	12000	0	3	2	1	1
25	462	10000	0	0	6	1	0
24	789	8000	0	0	3	0	0
18	790	20000	0	14	5	0	0
23	953	10000	0	1	5	0	0
25	3	10000	0	152	6	0	1
21	302	8000	0	1	6	0	0
21	416	12000	1	8	4	0	0
26	5	10000	0	4	6	0	0
23	404	8000	0	78	2	0	0
22	444	10000	0	4	6	0	0
21	990	8000	0	2	5	0	0
24	203	8000	0	2	5	0	1
21	952	10000	0	6	3	0	0
28	566	25000	0	17	3	0	0
21	560	10000	1	3	5	0	0
22	418	14000	1	7	6	0	0
27	4	8000	0	4	6	0	1
23	458	10000	0	3	5	0	0
21	45	8000	0	3	6	0	0
21	45	8000	0	3	6	0	0
24	203	8000	0	2	5	0	1
24	203	8000	0	2	5	0	1
24	203	8000	0	2	5	0	1
21	714	8000	0	2	5	0	0
20	848	10000	0	6	3	0	0
26	961	8000	1	3	5	0	1
23	458	10000	0	3	5	0	0
23	458	10000	0	3	5	0	0
23	458	10000	0	3	5	0	0
22	473	40000	0	35	5	0	0
22	473	40000	0	35	5	0	0
22	473	40000	0	35	5	0	0
23	130	10000	0	7	2	0	0
22	250	8000	0	4	5	0	0
23	29	10000	0	3	2	0	1
20	961	8000	1	4	4	0	0
19	185	12000	0	11	5	0	0
24	354	10000	0	4	5	0	0
22	575	8000	0	5	5	0	0
21	831	10000	0	5	6	0	0
22	247	8000	0	3	4	0	1
21	190	8000	0	3	4	0	0
24	45	8000	0	3	6	0	0
23	952	8000	0	2	6	0	0
22	473	40000	0	35	5	0	0
25	990	10000	0	6	3	0	0
23	426	10000	0	2	3	0	0
23	466	10000	0	1	5	0	0
22	462	8000	0	4	4	0	0
22	494	8000	0	4	2	0	0
23	47	8000	0	3	5	0	0
23	30	8000	0	144	4	0	1
21	578	8000	0	2	7	1	1
21	578	8000	0	2	7	1	1
26	802	12000	0	5	6	0	0
22	945	10000	0	4	6	0	0
22	191	10000	0	3	5	0	0
22	191	10000	0	3	5	0	0
22	191	10000	0	3	5	0	0
22	191	10000	0	3	5	0	0
25	46	17000	0	14	5	0	0
25	170	10000	0	5	5	0	0
23	254	8000	0	3	2	0	0
23	948	10000	0	5	3	0	0
22	498	10000	0	5	5	0	0
25	46	17000	0	14	5	0	0
22	741	8000	0	5	4	0	0
20	15	8000	0	5	6	0	0
20	242	8000	0	1	6	0	0
25	164	8000	0	2	2	0	0
23	865	12000	0	9	3	0	0
26	791	12000	0	8	1	0	0
23	247	8000	1	3	2	0	0
23	281	8000	0	2	4	0	0
22	643	8000	0	5	6	0	0
26	279	12000	0	6	4	0	0
20	345	10000	0	4	7	1	0
20	345	10000	0	4	7	1	0
24	276	10000	0	5	4	0	0
21	199	10000	0	5	2	0	0
24	648	8000	0	5	6	0	0
23	852	8000	0	3	4	0	0
24	663	8000	0	75	5	0	0
25	707	8000	0	75	5	0	0
23	4	8000	0	4	5	0	0
22	949	12000	0	9	3	0	0
22	77	8000	0	3	3	0	0
24	858	8000	0	4	5	0	0
24	663	8000	0	75	5	0	0
25	707	8000	0	75	5	0	0
24	663	8000	0	75	5	0	0
25	707	8000	0	75	5	0	0
25	707	8000	0	75	5	0	0
24	663	8000	0	75	5	0	0
22	462	10000	0	5	3	0	0
23	346	8000	0	2	5	0	1
21	31	10000	0	0	6	0	0
23	7	10000	0	5	7	0	0
21	36	10000	0	6	4	0	0
26	924	10000	0	235	6	0	0
21	688	15000	0	3	3	0	0
23	225	8000	0	4	3	0	0
24	279	8000	0	2	3	0	1
25	938	8000	0	2	5	0	1
22	635	10000	0	5	6	0	0
22	134	8000	1	3	6	0	0
22	785	10000	0	1	2	0	0
22	531	8000	0	79	5	0	0
22	983	8000	0	2	4	0	0
26	447	8000	0	2	4	0	1
21	738	8000	0	5	4	0	0
23	299	10000	0	6	4	0	0
25	44	17000	0	14	5	0	0
22	574	8000	0	3	5	0	0
26	800	17000	0	14	3	0	0
26	304	12000	1	5	6	0	0
26	304	12000	1	5	6	0	0
26	304	12000	1	5	6	0	0
23	460	8000	0	4	5	0	0
23	460	8000	0	4	5	0	0
23	460	8000	0	4	5	0	0
23	460	8000	0	4	5	0	0
24	676	8000	0	4	4	0	0
21	727	10000	0	6	6	0	0
28	593	10000	0	3	6	0	1
28	593	10000	0	3	6	0	1
22	5	8000	0	3	6	0	0
22	534	8000	0	4	5	0	0
23	27	8000	0	3	4	0	1
21	443	8000	0	3	6	0	0
28	593	10000	0	3	6	0	1
22	745	10000	0	1	6	0	0
23	850	10000	0	2	1	0	0
22	36	8000	0	2	6	0	0
22	310	20000	0	16	4	0	0
21	443	8000	0	2	6	0	0
22	318	8000	0	2	5	0	1
25	541	10000	0	6	6	1	0
24	551	10000	0	0	6	0	0
24	551	10000	0	0	6	0	0
24	551	10000	0	0	6	0	0
21	753	10000	0	6	5	0	0
24	649	8000	0	4	2	0	1
21	736	10000	0	0	5	0	0
23	425	8000	0	0	5	0	0
20	124	8000	0	85	6	0	0
25	792	10000	0	0	2	0	0
20	631	8000	0	6	6	1	0
23	21	10000	0	4	2	0	0
25	324	15000	0	6	7	1	0
25	324	15000	0	6	7	1	0
23	979	12000	0	9	6	0	0
23	789	15000	0	7	2	0	0
23	938	12000	0	11	5	0	0
23	938	12000	0	11	5	0	0
22	776	20000	0	5	5	0	0
21	531	12000	0	4	5	0	0
22	879	10000	0	110	2	0	0
21	285	8000	0	101	4	0	0
26	271	10000	0	5	6	0	0
26	938	10000	0	7	6	0	0
20	46	10000	0	4	6	0	1
20	46	10000	0	4	6	0	1
20	46	10000	0	4	6	0	1
23	938	12000	0	11	5	0	0
21	594	12000	0	12	4	0	0
20	685	10000	0	6	6	0	0
22	285	10000	0	113	6	0	0
22	33	10000	0	7	3	0	0
22	658	15000	0	111	5	0	0
21	325	8000	0	2	6	0	1
24	809	10000	0	5	2	0	0
19	611	40000	0	30	7	0	0
26	938	10000	0	7	6	0	0
26	938	10000	0	7	6	0	0
23	938	12000	0	11	5	0	0
21	915	12000	0	11	3	0	0
23	900	12000	0	6	5	0	0
24	304	10000	0	118	4	0	0
22	593	15000	0	12	4	0	0
21	4	8000	0	4	6	0	0
21	4	8000	0	4	6	0	0
21	4	8000	0	4	6	0	0
24	14	10000	0	1	4	0	1
27	32	10000	0	115	5	0	1
23	640	8000	0	190	2	0	0
21	230	10000	0	5	6	0	0
21	828	10000	0	3	5	0	0
21	838	8000	0	3	6	0	0
21	828	8000	0	3	5	0	0
23	900	12000	0	6	5	0	0
20	712	8000	0	5	5	0	0
20	658	12000	0	6	1	0	0
22	499	10000	0	109	5	0	0
21	854	10000	0	3	6	0	0
21	183	8000	0	385	6	0	0
21	609	10000	0	2	6	0	0
27	32	10000	0	115	5	0	1
27	32	10000	0	115	5	0	1
27	32	10000	0	115	5	0	1
24	64	8000	0	2	4	0	1
22	855	20000	1	7	5	0	0
22	38	8000	0	1	4	0	0
23	900	12000	0	6	5	0	0
23	900	12000	0	6	5	0	0
21	183	8000	0	385	6	0	0
21	183	8000	0	385	6	0	0
20	714	8000	0	4	3	0	0
24	147	8000	0	4	5	0	0
23	701	10000	0	6	7	0	0
24	98	10000	1	4	4	0	0
23	580	8000	0	4	7	0	0
23	580	8000	0	3	7	0	0
22	459	10000	0	5	5	0	0
22	459	10000	0	5	5	0	0
22	459	10000	0	5	5	0	0
24	756	15000	0	10	7	1	0
24	756	15000	0	10	7	1	0
28	720	10000	0	4	3	0	1
24	71	8000	0	4	2	0	0
25	75	10000	0	4	2	0	1
28	896	8000	0	3	3	0	0
27	855	8000	0	2	4	0	1
23	952	8000	0	2	6	0	0
23	952	8000	0	2	6	0	0
24	604	10000	0	3	1	0	0
25	140	12000	0	7	6	0	0
24	424	15000	0	6	7	1	0
24	424	15000	0	6	7	1	0
22	663	8000	0	3	5	0	0
21	932	12000	0	5	5	0	0
26	422	12000	0	6	3	0	0
26	996	8000	0	108	3	0	0
22	785	10000	0	7	2	0	0
21	246	8000	0	2	4	0	1
24	500	8000	0	4	3	0	0
23	67	8000	0	2	2	0	0
22	177	20000	0	13	3	0	0
23	35	8000	0	4	2	0	0
25	251	8000	0	3	3	0	0
24	4	8000	0	1	6	0	1
24	4	8000	0	1	6	0	1
24	564	8000	0	2	2	0	1
23	428	10000	0	6	3	0	0
23	189	8000	0	3	2	0	1
21	533	8000	0	82	4	0	0
22	341	10000	0	7	2	0	0
23	653	8000	0	2	2	0	0
22	644	10000	0	6	4	0	0
22	341	10000	0	7	2	0	0
21	819	10000	0	5	4	0	0
22	797	8000	0	3	5	0	0
22	648	10000	0	5	5	0	0
22	759	8000	0	9	6	0	0
22	194	8000	0	3	2	0	1
24	4	8000	0	1	6	0	1
23	768	8000	0	2	7	0	0
23	461	8000	0	3	5	0	0
25	314	10000	0	4	2	0	0
20	7	8000	0	4	4	0	1
23	104	10000	0	3	5	0	0
21	819	10000	0	5	4	0	0
23	459	8000	0	3	5	0	0
23	459	8000	0	3	5	0	0
19	229	8000	0	3	5	0	0
25	183	8000	0	3	2	0	1
23	574	8000	0	4	5	0	0
20	366	8000	0	2	2	0	0
24	78	8000	1	4	6	0	0
25	251	10000	0	5	3	0	0
28	842	8000	0	3	5	0	1
22	304	20000	0	12	6	0	0
23	459	8000	0	3	5	0	0
23	459	8000	0	3	5	0	0
26	972	8000	0	4	2	0	0
23	330	8000	0	2	4	0	0
25	993	10000	0	6	3	0	0
25	7	8000	0	4	3	0	1
24	248	8000	0	3	2	0	1
24	123	25000	0	15	4	0	0
23	466	10000	0	1	5	0	0
22	45	10000	0	4	2	0	0
22	47	8000	0	1	2	0	0
22	665	8000	1	2	2	0	0
22	250	10000	0	4	5	0	0
20	961	8000	0	4	4	0	0
21	206	8000	0	4	6	0	0
25	777	10000	0	4	6	0	0
25	777	10000	0	4	6	0	0
25	777	10000	0	4	6	0	0
23	466	10000	0	1	5	0	0
23	466	10000	0	1	5	0	0
23	661	40000	0	25	3	0	0
22	530	8000	0	21	5	0	0
22	5	8000	0	6	6	0	0
21	697	8000	0	131	4	0	0
21	206	8000	0	4	6	0	0
21	206	8000	0	4	6	0	0
21	639	8000	0	2	5	0	0
21	45	8000	0	3	6	0	0
22	691	8000	0	3	2	0	0
20	213	8000	0	4	3	0	0
23	68	8000	0	1	6	0	0
21	960	8000	0	5	4	0	0
23	216	12000	0	6	6	0	0
23	216	12000	0	6	6	0	0
23	216	12000	0	6	6	0	0
23	936	10000	0	8	2	0	0
21	579	8000	0	0	5	0	0
21	941	8000	0	3	5	0	0
23	285	8000	0	4	4	0	0
26	457	8000	0	2	5	0	0
23	675	10000	0	5	3	0	1
20	960	15000	0	11	6	0	0
22	105	10000	0	5	5	0	0
26	697	8000	0	1	4	0	0
23	868	45000	0	33	2	0	0
22	76	8000	1	4	3	0	0
22	318	8000	0	2	3	0	0
20	604	8000	0	3	4	0	0
21	932	12000	0	11	4	0	0
23	430	8000	0	4	5	0	0
21	762	8000	0	3	4	0	0
23	430	8000	0	4	5	0	0
23	430	8000	0	4	5	0	0
23	430	8000	0	4	5	0	0
20	960	15000	0	11	6	0	0
20	960	15000	0	11	6	0	0
21	648	8000	0	4	6	0	0
23	927	8000	1	5	2	0	0
22	3	10000	0	4	6	0	0
20	389	10000	0	3	2	0	1
23	499	10000	0	1	4	0	0
23	785	8000	0	4	4	0	0
25	45	8000	0	3	6	0	0
21	715	8000	0	91	6	0	0
19	63	10000	0	5	5	0	1
21	33	10000	0	6	6	0	0
24	608	8000	0	4	5	0	0
25	428	8000	0	21	4	0	0
22	777	8000	0	4	2	0	0
20	249	10000	0	3	5	0	1
20	880	10000	0	3	5	0	1
21	947	8000	0	2	4	0	0
22	37	8000	0	4	4	0	0
22	36	8000	0	4	4	0	0
20	301	10000	0	7	6	1	0
24	396	40000	0	33	2	0	0
25	938	8000	0	4	6	0	1
26	564	10000	1	90	3	0	0
21	976	10000	0	4	4	0	0
21	37	10000	0	3	4	0	0
25	63	8000	0	4	4	0	0
24	452	8000	0	2	5	0	1
20	948	8000	0	3	5	0	0
22	489	8000	0	4	5	0	0
24	437	10000	0	3	1	0	0
23	532	10000	0	5	2	0	0
22	567	10000	0	5	2	0	0
26	4	8000	0	124	4	0	1
24	657	8000	0	3	5	0	0
23	950	10000	0	7	2	0	0
21	788	8000	0	3	3	0	0
26	256	8000	0	2	2	0	1
24	65	10000	0	4	4	0	1
22	4	8000	0	90	2	0	0
24	630	12000	1	10	6	1	0
23	986	15000	0	10	7	1	0
23	986	15000	0	10	7	1	0
24	43	8000	0	2	4	0	0
20	603	8000	0	79	2	0	0
23	96	10000	1	6	3	0	0
25	927	8000	0	3	2	0	0
25	188	8000	0	4	5	0	1
20	727	10000	0	6	6	0	0
21	984	8000	0	11	6	0	0
22	982	10000	0	8	2	0	0
21	221	10000	0	4	2	0	0
24	687	8000	0	5	2	0	0
22	513	30000	0	25	6	0	0
23	64	10000	0	5	3	0	0
23	79	8000	0	4	6	0	0
21	30	8000	0	109	6	0	0
23	248	8000	0	3	4	0	0
23	248	8000	0	3	4	0	0
22	658	8000	0	2	3	0	0
24	82	8000	1	3	2	0	1
23	1	10000	0	3	1	0	1
22	799	15000	0	10	5	0	0
20	959	8000	0	5	4	0	0
24	602	10000	0	5	2	0	0
25	327	15000	0	10	1	0	0
22	475	10000	0	4	4	0	0
19	614	10000	0	3	4	0	1
21	346	8000	0	2	3	0	0
21	65	8000	0	3	5	0	0
24	155	8000	1	1	4	0	1
24	80	10000	0	109	2	0	0
22	36	8000	0	4	6	0	0
22	441	8000	1	2	4	0	0
21	768	10000	0	4	2	0	0
26	985	8000	0	108	2	0	0
25	65	8000	0	3	3	0	1
21	524	12000	0	7	5	0	0
22	995	8000	0	3	2	0	0
21	250	8000	0	4	5	0	0
25	8	8000	0	1	6	1	1
20	505	15000	0	0	5	0	0
21	778	15000	0	11	5	0	0
25	953	12000	0	9	3	0	0
23	430	10000	0	4	5	0	0
21	32	8000	0	2	6	0	0
23	231	8000	0	1	5	0	0
23	231	8000	0	1	5	0	0
23	231	8000	0	1	5	0	0
22	351	8000	0	117	2	0	1
21	784	8000	0	1	3	0	1
19	625	8000	0	4	4	0	1
22	47	8000	0	2	2	0	0
22	950	8000	0	3	6	0	0
24	57	8000	0	2	4	0	1
20	351	8000	0	2	4	0	1
21	180	8000	0	4	2	0	0
24	200	12000	0	4	1	0	0
21	235	8000	0	1	2	0	0
22	351	8000	0	3	4	0	0
21	770	8000	0	1	1	0	0
23	231	8000	0	1	5	0	0
22	527	8000	0	3	4	0	0
22	47	8000	0	3	2	0	0
27	92	8000	0	3	6	0	1
27	763	10000	0	2	5	0	0
25	230	10000	0	5	6	0	0
21	36	8000	0	4	4	0	0
21	36	8000	0	4	4	0	0
21	860	8000	0	4	5	0	0
23	914	10000	0	6	5	0	0
23	914	10000	0	6	5	0	0
23	914	10000	0	6	5	0	0
26	717	10000	0	6	5	0	0
26	67	10000	0	4	2	0	0
20	10	10000	0	7	3	0	0
22	374	17000	0	10	5	0	0
23	288	8000	0	3	2	0	0
21	434	8000	0	4	4	0	0
25	230	10000	0	5	6	0	0
25	230	10000	0	5	6	0	0
22	557	15000	0	10	5	0	0
22	294	8000	0	2	5	0	0
21	838	10000	0	5	4	0	0
21	734	8000	0	1	4	0	0
23	914	10000	0	6	5	0	0
24	65	8000	0	3	2	0	0
22	786	10000	0	5	5	0	0
22	5	8000	0	55	2	0	1
20	913	10000	0	4	2	0	0
21	649	70000	0	76	2	0	0
22	294	8000	0	2	5	0	0
22	294	8000	0	2	5	0	0
22	294	8000	0	2	5	0	0
23	65	10000	0	6	2	0	0
21	923	8000	0	4	3	0	1
21	757	8000	0	4	2	0	0
27	441	10000	0	7	6	0	0
27	441	10000	0	7	6	0	0
27	441	10000	0	7	6	0	0
22	474	10000	0	4	2	0	0
22	583	10000	0	5	5	0	0
22	431	10000	0	3	6	0	0
20	2	8000	0	1	4	0	0
23	67	8000	0	91	2	0	0
22	726	8000	0	2	5	0	0
23	845	8000	0	3	3	0	0
20	962	8000	0	4	7	0	0
21	33	8000	0	52	2	0	0
21	417	8000	0	1	4	0	0
21	832	8000	0	3	6	0	0
22	176	8000	0	4	2	0	0
23	716	8000	0	3	5	0	0
23	716	8000	0	3	5	0	0
21	515	8000	0	3	5	0	0
22	587	10000	0	7	5	0	0
20	100	8000	0	4	2	0	0
22	134	40000	0	33	2	0	0
27	883	8000	0	0	6	0	0
27	883	8000	0	0	6	0	0
22	883	8000	0	2	4	0	0
21	157	8000	0	2	5	0	1
23	716	8000	0	3	5	0	0
23	716	8000	0	3	5	0	0
21	35	8000	0	2	4	0	1
21	32	8000	0	1	6	0	0
21	182	8000	0	0	5	0	0
23	65	10000	0	3	3	0	0
24	617	8000	0	1	2	0	1
27	883	8000	0	0	6	0	0
21	894	8000	0	3	4	0	0
23	247	8000	0	0	3	0	0
21	157	8000	0	2	5	0	1
21	157	8000	0	2	5	0	1
21	157	8000	0	2	5	0	1
22	737	8000	0	0	2	0	0
21	247	8000	0	101	2	0	0
22	983	8000	0	1	2	0	0
23	716	8000	0	3	5	0	0
23	716	8000	0	3	5	0	0
23	716	8000	0	3	5	0	0
